,User-ID,Location,Age
2597,91119,usa,41
2598,91127,usa,35
2599,91130,usa,39
2600,91165,other,35
2601,91184,malaysia,31
2602,91203,unitedkingdom,30
2603,91266,other,35
2604,91341,usa,54
2605,91342,other,29
2606,91405,usa,17
2607,91423,usa,45
2608,91425,unitedkingdom,22
2609,91449,unitedkingdom,34
2610,91478,usa,35
2611,91576,unitedkingdom,31
2612,91627,canada,35
2613,91631,other,35
2614,91633,usa,21
2615,91634,usa,35
2616,91647,usa,49
2617,91692,usa,53
2618,91719,usa,35
2619,91761,usa,35
2620,91777,usa,35
2621,91832,usa,35
2622,91838,usa,35
2623,91931,canada,40
2624,92079,usa,35
2625,92132,usa,20
2626,92152,usa,57
2627,92156,usa,35
2628,92184,usa,35
2629,92283,usa,35
2630,92316,usa,19
2631,92346,usa,33
2632,92398,usa,35
2633,92405,germany,26
2634,92498,australia,35
2635,92524,usa,42
2636,92547,usa,29
2637,92648,canada,41
2638,92652,canada,32
2639,92659,australia,26
2640,92693,usa,18
2641,92696,usa,46
2642,92804,usa,45
2643,92810,usa,60
2644,92853,unitedkingdom,35
2645,92861,canada,35
2646,92979,usa,35
2647,93034,unitedkingdom,45
2648,93046,usa,47
2649,93059,usa,35
2650,93092,canada,22
2651,93114,usa,43
2652,93130,canada,61
2653,93141,canada,35
2654,93147,unitedkingdom,31
2655,93179,usa,35
2656,93241,usa,35
2657,93245,usa,35
2658,93257,usa,35
2659,93312,usa,35
2660,93355,usa,35
2661,93358,usa,52
2662,93363,usa,30
2663,93364,usa,27
2664,93370,usa,49
2665,93377,mexico,35
2666,93421,usa,35
2667,93426,usa,35
2668,93453,usa,1
2669,93518,usa,35
2670,93562,usa,60
2671,93565,other,72
2672,93591,usa,35
2673,93629,usa,54
2674,93631,other,26
2675,93691,usa,43
2676,93698,canada,70
2677,93711,usa,68
2678,93732,usa,56
2679,93769,usa,74
2680,93790,usa,35
2681,93794,other,35
2682,93872,usa,21
2683,93985,usa,65
2684,94023,unitedkingdom,56
2685,94101,poland,21
2686,94153,usa,51
2687,94159,usa,34
2688,94173,canada,42
2689,94192,usa,35
2690,94209,canada,25
2691,94213,usa,80
2692,94242,spain,28
2693,94263,usa,21
2694,94307,usa,35
2695,94334,usa,43
2696,94385,usa,55
2697,94396,usa,62
2698,94455,usa,35
2699,94494,usa,24
2700,94529,usa,31
2701,94651,usa,28
2702,94691,canada,35
2703,94730,unitedkingdom,27
2704,94781,usa,35
2705,94787,usa,24
2706,94815,switzerland,30
2707,94818,canada,29
2708,94840,usa,38
2709,94853,newzealand,27
2710,94865,germany,21
2711,94897,usa,29
2712,94951,usa,37
2713,94952,canada,58
2714,94965,usa,26
2715,94985,spain,39
2716,95010,usa,35
2717,95025,usa,21
2718,95043,usa,38
2719,95049,portugal,25
2720,95072,usa,39
2721,95095,spain,52
2722,95173,usa,35
2723,95193,usa,69
2724,95201,usa,53
2725,95226,canada,30
2726,95250,usa,35
2727,95261,australia,35
2728,95271,other,35
2729,95301,australia,19
2730,95316,canada,35
2731,95353,canada,59
2732,95393,usa,33
2733,95448,usa,34
2734,95452,usa,76
2735,95492,canada,35
2736,95506,unitedkingdom,42
2737,95509,usa,38
2738,95511,usa,35
2739,95516,usa,35
2740,95525,unitedkingdom,46
2741,95574,usa,37
2742,95593,unitedkingdom,43
2743,95741,canada,29
2744,95800,usa,68
2745,95866,france,24
2746,95903,usa,27
2747,95915,australia,13
2748,95921,australia,35
2749,95923,usa,17
2750,95932,usa,36
2751,95991,usa,28
2752,96054,canada,29
2753,96096,china,35
2754,96194,usa,34
2755,96320,usa,51
2756,96335,usa,20
2757,96357,usa,31
2758,96440,usa,29
2759,96448,usa,35
2760,96474,usa,29
2761,96475,portugal,26
2762,96493,newzealand,35
2763,96496,canada,35
2764,96521,canada,23
2765,96554,spain,36
2766,96608,other,35
2767,96611,usa,22
2768,96659,australia,37
2769,96679,australia,27
2770,96744,spain,34
2771,96771,usa,43
2772,96776,usa,28
2773,96869,spain,28
2774,96876,newzealand,47
2775,96880,usa,35
2776,96913,usa,25
2777,96936,usa,47
2778,96954,usa,45
2779,96970,usa,42
2780,97025,usa,13
2781,97160,usa,35
2782,97179,unitedkingdom,40
2783,97208,usa,35
2784,97290,usa,24
2785,97324,portugal,29
2786,97423,usa,27
2787,97515,usa,56
2788,97598,germany,43
2789,97694,canada,25
2790,97721,usa,46
2791,97754,usa,46
2792,97833,netherlands,23
2793,97848,usa,40
2794,97874,canada,35
2795,97906,usa,29
2796,97945,usa,34
2797,97972,unitedkingdom,21
2798,98023,usa,43
2799,98026,other,40
2800,98078,usa,54
2801,98104,other,35
2802,98159,canada,56
2803,98207,usa,35
2804,98256,canada,35
2805,98263,canada,35
2806,98297,finland,24
2807,98316,usa,32
2808,98322,usa,40
2809,98344,usa,35
2810,98356,usa,45
2811,98376,usa,14
2812,98422,usa,39
2813,98428,spain,23
2814,98440,usa,17
2815,98443,usa,35
2816,98468,usa,33
2817,98484,usa,18
2818,98499,canada,35
2819,98509,canada,35
2820,98525,usa,22
2821,98544,unitedkingdom,47
2822,98547,usa,43
2823,98575,canada,58
2824,98628,kuwait,17
2825,98647,malaysia,26
2826,98655,usa,70
2827,98686,usa,32
2828,98707,germany,35
2829,98722,usa,39
2830,98723,usa,29
2831,98758,canada,25
2832,98783,usa,30
2833,98787,australia,26
2834,98860,other,35
2835,98887,usa,49
2836,98904,usa,28
2837,98919,usa,35
2838,98930,usa,35
2839,98943,canada,32
2840,98952,usa,30
2841,98958,usa,35
2842,98988,other,42
2843,99025,usa,35
2844,99026,usa,38
2845,99032,usa,25
2846,99102,usa,35
2847,99136,usa,29
2848,99196,usa,29
2849,99227,australia,35
2850,99242,unitedkingdom,35
2851,99268,usa,42
2852,99281,usa,17
2853,99312,usa,28
2854,99313,usa,35
2855,99314,canada,24
2856,99347,usa,30
2857,99441,usa,33
2858,99469,spain,30
2859,99523,romania,28
2860,99623,australia,35
2861,99630,usa,24
2862,99641,usa,35
2863,99668,usa,35
2864,99720,usa,35
2865,99738,germany,36
2866,99946,usa,35
2867,99955,usa,14
2868,99996,canada,43
2869,100009,canada,49
2870,100066,usa,26
2871,100088,unitedkingdom,26
2872,100115,usa,42
2873,100119,usa,27
2874,100227,iran,36
2875,100251,usa,43
2876,100264,usa,37
2877,100361,usa,32
2878,100454,usa,23
2879,100459,usa,38
2880,100519,usa,24
2881,100546,usa,34
2882,100578,ireland,46
2883,100590,usa,27
2884,100644,germany,26
2885,100648,unitedkingdom,54
2886,100658,usa,35
2887,100782,unitedkingdom,30
2888,100783,usa,44
2889,100815,canada,30
2890,100822,usa,54
2891,100832,unitedkingdom,28
2892,100846,usa,39
2893,100984,usa,35
2894,101035,usa,33
2895,101081,malaysia,18
2896,101091,usa,54
2897,101141,usa,57
2898,101172,canada,22
2899,101214,canada,46
2900,101242,netherlands,24
2901,101304,usa,68
2902,101305,usa,29
2903,101336,usa,41
2904,101517,canada,35
2905,101550,argentina,29
2906,101559,usa,35
2907,101606,canada,32
2908,101614,usa,35
2909,101620,usa,35
2910,101666,austria,49
2911,101696,usa,25
2912,101731,canada,35
2913,101874,usa,35
2914,101876,usa,38
2915,101882,usa,18
2916,101971,canada,43
2917,101978,usa,23
2918,102019,usa,32
2919,102029,usa,44
2920,102032,usa,30
2921,102034,usa,32
2922,102117,usa,19
2923,102130,usa,39
2924,102154,usa,35
2925,102164,germany,44
2926,102189,usa,27
2927,102196,germany,28
2928,102220,mexico,54
2929,102227,germany,28
2930,102232,usa,28
2931,102275,usa,52
2932,102284,usa,71
2933,102322,germany,54
2934,102359,usa,35
2935,102375,unitedkingdom,27
2936,102399,usa,25
2937,102505,usa,37
2938,102532,spain,59
2939,102564,usa,54
2940,102642,usa,35
2941,102647,usa,14
2942,102676,usa,35
2943,102702,usa,34
2944,102705,canada,22
2945,102719,usa,27
2946,102772,usa,74
2947,102798,usa,38
2948,102832,germany,35
2949,102844,usa,27
2950,102899,australia,35
2951,102939,usa,47
2952,102945,usa,35
2953,103024,usa,30
2954,103144,malaysia,19
2955,103265,spain,35
2956,103281,italy,39
2957,103304,usa,44
2958,103315,usa,32
2959,103336,usa,55
2960,103348,usa,27
2961,103467,usa,45
2962,103541,austria,24
2963,103624,usa,53
2964,103630,usa,35
2965,103656,usa,28
2966,103811,usa,25
2967,104058,usa,35
2968,104059,australia,35
2969,104098,canada,26
2970,104113,usa,24
2971,104123,usa,35
2972,104144,usa,65
2973,104165,usa,44
2974,104211,usa,39
2975,104243,usa,60
2976,104268,usa,28
2977,104278,other,29
2978,104311,usa,35
2979,104334,usa,65
2980,104362,usa,45
2981,104399,usa,29
2982,104413,usa,53
2983,104422,usa,39
2984,104429,usa,39
2985,104443,usa,18
2986,104489,spain,26
2987,104505,other,34
2988,104517,usa,27
2989,104550,portugal,22
2990,104569,usa,48
2991,104604,canada,36
2992,104657,usa,25
2993,104665,usa,30
2994,104759,canada,38
2995,104812,usa,19
2996,104880,usa,21
2997,104939,usa,43
2998,105012,usa,49
2999,105028,malaysia,22
3000,105054,canada,29
3001,105058,canada,32
3002,105108,usa,35
3003,105114,usa,38
3004,105115,usa,41
3005,105124,other,35
3006,105128,usa,11
3007,105137,usa,48
3008,105187,france,53
3009,105214,usa,34
3010,105221,usa,15
3011,105295,germany,35
3012,105313,usa,34
3013,105317,usa,32
3014,105374,canada,25
3015,105381,canada,35
3016,105476,spain,22
3017,105517,canada,28
3018,105536,usa,17
3019,105572,usa,35
3020,105596,canada,35
3021,105627,canada,23
3022,105672,usa,35
3023,105745,spain,35
3024,105795,spain,24
3025,105869,usa,32
3026,105904,usa,35
3027,105937,usa,27
3028,105956,canada,30
3029,105968,usa,41
3030,106007,usa,29
3031,106018,usa,28
3032,106059,usa,34
3033,106078,usa,18
3034,106086,usa,9
3035,106131,usa,32
3036,106179,spain,23
3037,106208,philippines,22
3038,106273,usa,28
3039,106280,other,35
3040,106294,usa,35
3041,106302,usa,58
3042,106331,canada,35
3043,106406,usa,34
3044,106417,usa,35
3045,106434,usa,35
3046,106534,switzerland,18
3047,106553,canada,35
3048,106682,usa,37
3049,106725,usa,36
3050,106768,usa,23
3051,106816,usa,57
3052,106820,usa,35
3053,106821,usa,35
3054,106845,usa,35
3055,106849,usa,39
3056,106893,unitedkingdom,32
3057,106895,usa,29
3058,106936,canada,48
3059,106950,canada,35
3060,106988,usa,52
3061,107042,germany,35
3062,107044,australia,24
3063,107073,usa,23
3064,107214,other,41
3065,107234,australia,38
3066,107244,usa,50
3067,107258,usa,35
3068,107270,germany,38
3069,107301,unitedkingdom,31
3070,107324,usa,35
3071,107326,usa,28
3072,107383,usa,35
3073,107384,usa,32
3074,107394,usa,35
3075,107426,usa,39
3076,107431,usa,35
3077,107453,usa,18
3078,107456,usa,35
3079,107510,portugal,27
3080,107514,usa,8
3081,107540,usa,42
3082,107592,usa,34
3083,107594,canada,27
3084,107645,spain,24
3085,107718,usa,28
3086,107865,usa,35
3087,107889,usa,35
3088,107921,usa,47
3089,107951,germany,35
3090,107960,usa,63
3091,107972,usa,35
3092,107984,other,35
3093,108005,usa,29
3094,108155,usa,29
3095,108197,usa,25
3096,108243,usa,14
3097,108261,usa,66
3098,108267,usa,35
3099,108285,usa,22
3100,108336,usa,35
3101,108352,usa,37
3102,108379,canada,39
3103,108392,usa,34
3104,108405,other,49
3105,108480,venezuela,35
3106,108481,canada,35
3107,108485,usa,32
3108,108535,usa,35
3109,108685,canada,31
3110,108700,usa,49
3111,108741,canada,58
3112,108752,usa,31
3113,108753,usa,48
3114,108763,canada,36
3115,108773,spain,57
3116,108799,usa,35
3117,108827,usa,35
3118,108950,usa,43
3119,109013,usa,39
3120,109040,france,26
3121,109049,usa,34
3122,109107,usa,19
3123,109115,usa,18
3124,109122,australia,42
3125,109180,other,60
3126,109223,switzerland,31
3127,109228,usa,23
3128,109333,portugal,35
3129,109349,other,35
3130,109357,belgium,35
3131,109363,usa,19
3132,109403,canada,27
3133,109427,singapore,37
3134,109461,usa,30
3135,109491,usa,40
3136,109562,usa,35
3137,109574,canada,50
3138,109605,usa,31
3139,109639,other,22
3140,109741,germany,26
3141,109771,usa,35
3142,109779,usa,25
3143,109783,unitedkingdom,35
3144,109864,usa,35
3145,109899,usa,35
3146,109901,australia,59
3147,109955,australia,35
3148,109971,usa,71
3149,110019,usa,35
3150,110031,usa,35
3151,110040,usa,23
3152,110076,canada,52
3153,110110,canada,25
3154,110112,usa,31
3155,110165,usa,35
3156,110214,usa,45
3157,110267,canada,39
3158,110308,usa,35
3159,110317,usa,22
3160,110361,usa,29
3161,110367,france,21
3162,110373,usa,35
3163,110382,usa,35
3164,110406,usa,38
3165,110440,usa,29
3166,110483,canada,30
3167,110608,usa,22
3168,110746,unitedkingdom,59
3169,110853,usa,34
3170,110887,usa,58
3171,110934,usa,46
3172,111019,usa,21
3173,111032,usa,35
3174,111035,usa,35
3175,111133,usa,50
3176,111166,usa,44
3177,111174,usa,35
3178,111190,usa,53
3179,111228,usa,18
3180,111241,usa,35
3181,111261,usa,35
3182,111286,usa,45
3183,111288,usa,35
3184,111474,usa,77
3185,111536,usa,35
3186,111578,usa,35
3187,111637,usa,53
3188,111657,usa,35
3189,111704,netherlands,50
3190,111747,usa,56
3191,111749,canada,35
3192,111816,usa,35
3193,111847,usa,38
3194,111888,usa,50
3195,111924,usa,61
3196,111944,usa,23
3197,111947,usa,30
3198,112083,usa,25
3199,112093,usa,35
3200,112109,canada,33
3201,112169,usa,18
3202,112188,other,36
3203,112240,other,35
3204,112280,usa,50
3205,112298,other,35
3206,112335,usa,49
3207,112401,australia,49
3208,112408,usa,48
3209,112437,usa,26
3210,112502,usa,35
3211,112512,canada,27
3212,112541,australia,22
3213,112544,usa,35
3214,112559,usa,37
3215,112672,usa,47
3216,112709,england,42
3217,112761,usa,29
3218,112765,usa,35
3219,112845,canada,35
3220,112881,canada,18
3221,112914,usa,35
3222,112953,usa,31
3223,112979,usa,60
3224,113030,canada,25
3225,113155,usa,28
3226,113241,usa,35
3227,113270,usa,25
3228,113279,usa,24
3229,113292,usa,38
3230,113334,canada,40
3231,113364,usa,44
3232,113435,usa,49
3233,113467,usa,37
3234,113475,usa,36
3235,113528,usa,66
3236,113531,usa,63
3237,113537,germany,29
3238,113586,usa,25
3239,113661,usa,39
3240,113663,other,35
3241,113752,usa,35
3242,113755,usa,35
3243,113817,australia,25
3244,113902,usa,36
3245,113904,usa,31
3246,113944,usa,35
3247,113955,usa,16
3248,113966,usa,27
3249,113990,usa,35
3250,114007,usa,35
3251,114075,netherlands,38
3252,114085,usa,35
3253,114143,other,31
3254,114178,japan,30
3255,114200,usa,41
3256,114216,canada,35
3257,114217,malaysia,24
3258,114258,usa,30
3259,114265,usa,35
3260,114279,unitedkingdom,42
3261,114306,canada,43
3262,114413,usa,29
3263,114444,usa,34
3264,114446,unitedkingdom,26
3265,114544,usa,35
3266,114581,usa,23
3267,114601,other,35
3268,114611,usa,25
3269,114629,usa,31
3270,114655,canada,23
3271,114662,canada,35
3272,114698,usa,81
3273,114700,usa,28
3274,114785,usa,29
3275,114799,other,35
3276,114813,usa,35
3277,114865,australia,35
3278,114868,canada,31
3279,114893,unitedkingdom,32
3280,114983,australia,21
3281,115002,sweden,35
3282,115003,usa,43
3283,115006,australia,55
3284,115180,canada,35
3285,115182,usa,35
3286,115208,usa,16
3287,115224,usa,25
3288,115234,usa,32
3289,115392,sweden,30
3290,115410,netherlands,29
3291,115435,usa,30
3292,115473,other,35
3293,115488,australia,22
3294,115503,usa,35
3295,115537,canada,50
3296,115538,unitedkingdom,35
3297,115552,canada,30
3298,115572,usa,23
3299,115589,germany,44
3300,115665,canada,30
3301,115678,usa,34
3302,115679,usa,16
3303,115692,usa,33
3304,115724,usa,35
3305,115759,usa,39
3306,115791,usa,35
3307,115839,germany,35
3308,115841,usa,60
3309,115904,unitedkingdom,27
3310,115929,usa,35
3311,115953,usa,36
3312,115956,usa,35
3313,115971,usa,31
3314,116005,canada,28
3315,116006,germany,34
3316,116031,newzealand,46
3317,116041,usa,34
3318,116122,usa,31
3319,116123,usa,21
3320,116160,usa,39
3321,116183,usa,35
3322,116210,netherlands,46
3323,116288,usa,35
3324,116301,usa,30
3325,116313,usa,35
3326,116391,usa,50
3327,116395,usa,35
3328,116428,canada,47
3329,116433,usa,35
3330,116521,usa,25
3331,116537,usa,35
3332,116556,usa,44
3333,116582,other,32
3334,116676,canada,47
3335,116744,usa,32
3336,116758,usa,38
3337,116763,usa,71
3338,116816,usa,35
3339,116866,other,35
3340,116904,usa,38
3341,116931,usa,24
3342,117111,canada,30
3343,117115,other,28
3344,117132,usa,66
3345,117196,usa,35
3346,117210,other,35
3347,117251,usa,35
3348,117384,other,29
3349,117450,usa,35
3350,117539,usa,30
3351,117548,usa,57
3352,117593,canada,31
3353,117594,usa,26
3354,117683,unitedkingdom,28
3355,117700,canada,39
3356,117852,usa,34
3357,117858,usa,35
3358,117873,usa,50
3359,117925,usa,40
3360,117963,usa,35
3361,118135,portugal,29
3362,118228,usa,35
3363,118275,poland,24
3364,118320,canada,29
3365,118333,southafrica,18
3366,118422,australia,34
3367,118434,australia,23
3368,118484,usa,35
3369,118489,usa,31
3370,118524,usa,35
3371,118533,usa,37
3372,118542,usa,35
3373,118587,usa,59
3374,118627,usa,62
3375,118628,canada,34
3376,118654,usa,35
3377,118677,usa,46
3378,118881,unitedkingdom,31
3379,118985,usa,51
3380,119027,usa,35
3381,119179,usa,24
3382,119227,usa,37
3383,119248,usa,12
3384,119281,canada,35
3385,119282,usa,35
3386,119326,usa,35
3387,119364,usa,16
3388,119369,other,35
3389,119488,usa,41
3390,119505,netherlands,32
3391,119517,usa,35
3392,119575,canada,30
3393,119582,usa,35
3394,119590,usa,35
3395,119594,canada,33
3396,119631,usa,46
3397,119654,canada,27
3398,119671,usa,35
3399,119725,unitedkingdom,24
3400,119748,australia,62
3401,119749,usa,5
3402,119858,usa,53
3403,119859,france,53
3404,119932,usa,37
3405,119963,canada,35
3406,120080,unitedkingdom,32
3407,120082,canada,47
3408,120090,other,35
3409,120093,usa,59
3410,120137,usa,35
3411,120155,usa,42
3412,120178,usa,59
3413,120181,unitedkingdom,36
3414,120332,france,41
3415,120333,usa,35
3416,120396,usa,46
3417,120435,usa,32
3418,120515,brazil,42
3419,120548,spain,39
3420,120565,singapore,38
3421,120579,portugal,18
3422,120588,canada,27
3423,120598,usa,35
3424,120610,unitedkingdom,24
3425,120695,usa,39
3426,120696,usa,31
3427,120709,canada,35
3428,120735,usa,44
3429,120771,usa,49
3430,120807,usa,43
3431,120828,usa,27
3432,120829,usa,35
3433,120860,usa,2
3434,120892,germany,20
3435,120908,usa,27
3436,120985,germany,35
3437,121065,usa,35
3438,121083,usa,38
3439,121093,usa,32
3440,121119,usa,50
3441,121120,usa,31
3442,121135,usa,35
3443,121166,usa,55
3444,121167,usa,35
3445,121170,usa,30
3446,121178,usa,47
3447,121251,usa,41
3448,121264,usa,35
3449,121398,usa,26
3450,121407,usa,36
3451,121424,usa,7
3452,121482,usa,60
3453,121547,usa,35
3454,121592,usa,35
3455,121594,usa,63
3456,121606,malaysia,23
3457,121667,spain,34
3458,121726,australia,35
3459,121817,usa,38
3460,121941,usa,57
3461,121986,usa,54
3462,122014,usa,39
3463,122037,germany,27
3464,122045,netherlands,54
3465,122096,other,32
3466,122321,usa,23
3467,122429,usa,48
3468,122440,canada,29
3469,122506,usa,27
3470,122625,germany,32
3471,122716,other,30
3472,122782,usa,38
3473,122793,canada,46
3474,122801,usa,38
3475,122867,usa,56
3476,122881,unitedkingdom,35
3477,122988,usa,24
3478,123056,canada,32
3479,123094,usa,45
3480,123095,usa,35
3481,123143,portugal,28
3482,123154,usa,19
3483,123203,usa,29
3484,123215,usa,27
3485,123228,usa,61
3486,123257,usa,20
3487,123261,usa,41
3488,123410,usa,37
3489,123430,usa,35
3490,123460,usa,31
3491,123468,canada,42
3492,123500,usa,55
3493,123501,spain,27
3494,123503,usa,54
3495,123510,usa,65
3496,123515,usa,35
3497,123543,usa,35
3498,123544,usa,35
3499,123597,canada,44
3500,123608,usa,17
3501,123625,australia,22
3502,123649,usa,27
3503,123700,usa,63
3504,123744,usa,25
3505,123784,canada,37
3506,123790,usa,25
3507,123825,canada,35
3508,123867,usa,35
3509,123883,usa,18
3510,123961,usa,35
3511,123988,usa,32
3512,124010,germany,43
3513,124048,usa,35
3514,124065,usa,17
3515,124066,other,35
3516,124078,usa,25
3517,124079,canada,24
3518,124089,netherlands,25
3519,124233,portugal,26
3520,124259,usa,35
3521,124298,usa,25
3522,124310,usa,53
3523,124322,canada,35
3524,124363,usa,36
3525,124378,usa,29
3526,124474,usa,53
3527,124487,usa,35
3528,124488,usa,35
3529,124489,usa,35
3530,124536,switzerland,28
3531,124574,usa,37
3532,124597,canada,38
3533,124617,france,29
3534,124688,unitedkingdom,23
3535,124692,canada,35
3536,124717,netherlands,24
3537,124720,usa,36
3538,124747,usa,43
3539,124769,usa,35
3540,124852,usa,35
3541,124869,usa,31
3542,124874,usa,32
3543,124876,usa,23
3544,124888,spain,25
3545,124983,usa,32
3546,124989,usa,46
3547,125031,other,35
3548,125060,usa,35
3549,125063,canada,44
3550,125143,usa,22
3551,125156,germany,45
3552,125203,canada,18
3553,125216,usa,28
3554,125217,usa,18
3555,125224,germany,21
3556,125237,spain,39
3557,125240,usa,35
3558,125274,austria,35
3559,125287,usa,40
3560,125303,germany,25
3561,125396,usa,14
3562,125411,usa,43
3563,125474,austria,26
3564,125514,usa,35
3565,125519,usa,40
3566,125538,canada,35
3567,125540,usa,60
3568,125736,usa,17
3569,125774,iran,36
3570,125779,usa,35
3571,125798,unitedkingdom,25
3572,125808,switzerland,32
3573,125878,usa,35
3574,125892,usa,35
3575,125917,usa,33
3576,125918,usa,31
3577,125928,usa,35
3578,126053,usa,16
3579,126149,usa,35
3580,126196,usa,36
3581,126232,usa,29
3582,126240,usa,51
3583,126296,unitedkingdom,41
3584,126374,usa,39
3585,126388,usa,26
3586,126395,usa,28
3587,126473,usa,41
3588,126487,usa,35
3589,126492,usa,31
3590,126531,russia,23
3591,126585,canada,35
3592,126588,canada,46
3593,126604,usa,27
3594,126693,canada,33
3595,126695,usa,30
3596,126697,usa,30
3597,126726,usa,34
3598,126783,unitedkingdom,44
3599,126803,usa,47
3600,126810,usa,35
3601,126812,usa,35
3602,126814,usa,32
3603,126827,unitedkingdom,30
3604,126849,canada,35
3605,126860,usa,28
3606,126903,usa,35
3607,126911,usa,57
3608,127024,canada,57
3609,127035,other,52
3610,127049,usa,31
3611,127084,usa,35
3612,127129,canada,35
3613,127131,unitedkingdom,42
3614,127137,usa,42
3615,127168,usa,35
3616,127171,usa,36
3617,127190,usa,57
3618,127203,usa,20
3619,127384,usa,32
3620,127417,usa,35
3621,127438,usa,58
3622,127481,canada,45
3623,127505,usa,41
3624,127519,usa,33
3625,127564,usa,35
3626,127621,usa,41
3627,127623,usa,27
3628,127719,usa,33
3629,127779,canada,35
3630,127826,usa,35
3631,127827,usa,35
3632,127914,usa,43
3633,128033,usa,47
3634,128040,usa,35
3635,128045,usa,41
3636,128060,usa,36
3637,128085,usa,40
3638,128119,usa,35
3639,128122,usa,37
3640,128208,usa,34
3641,128257,usa,26
3642,128276,other,35
3643,128286,usa,35
3644,128325,usa,43
3645,128331,usa,24
3646,128332,usa,35
3647,128362,usa,54
3648,128406,usa,31
3649,128434,usa,24
3650,128464,usa,52
3651,128543,usa,35
3652,128557,unitedkingdom,35
3653,128574,usa,34
3654,128610,other,48
3655,128653,germany,20
3656,128669,canada,22
3657,128672,austria,32
3658,128693,unitedkingdom,35
3659,128696,unitedkingdom,34
3660,128710,canada,35
3661,128732,usa,31
3662,128782,germany,30
3663,128790,unitedkingdom,31
3664,128841,usa,42
3665,128915,usa,43
3666,129008,usa,44
3667,129084,usa,39
3668,129114,usa,40
3669,129289,other,35
3670,129338,usa,24
3671,129368,other,35
3672,129373,other,54
3673,129393,finland,27
3674,129444,usa,30
3675,129461,usa,39
3676,129465,usa,33
3677,129474,other,50
3678,129489,canada,24
3679,129494,usa,14
3680,129503,portugal,40
3681,129563,usa,35
3682,129690,usa,34
3683,129718,canada,30
3684,129851,usa,35
3685,129883,usa,23
3686,129929,other,35
3687,130132,canada,33
3688,130157,usa,47
3689,130166,usa,69
3690,130168,canada,62
3691,130258,usa,27
3692,130426,usa,35
3693,130430,usa,27
3694,130438,canada,38
3695,130482,other,54
3696,130485,usa,35
3697,130493,usa,45
3698,130543,canada,22
3699,130554,usa,35
3700,130570,singapore,35
3701,130581,usa,18
3702,130624,usa,35
3703,130636,usa,20
3704,130658,other,35
3705,130705,australia,29
3706,130792,other,36
3707,130837,canada,32
3708,130847,usa,35
3709,130913,usa,35
3710,130950,usa,32
3711,131027,usa,31
3712,131032,usa,36
3713,131099,unitedkingdom,39
3714,131108,usa,21
3715,131126,spain,31
3716,131154,usa,18
3717,131182,usa,32
3718,131233,other,35
3719,131238,usa,15
3720,131317,usa,35
3721,131402,newzealand,35
3722,131437,newzealand,21
3723,131441,france,18
3724,131476,australia,29
3725,131482,usa,37
3726,131594,usa,47
3727,131622,usa,51
3728,131675,netherlands,36
3729,131686,canada,27
3730,131837,usa,35
3731,131855,unitedkingdom,31
3732,131883,usa,35
3733,131913,germany,35
3734,132030,usa,44
3735,132083,usa,47
3736,132133,usa,23
3737,132171,usa,54
3738,132173,usa,35
3739,132188,other,55
3740,132199,usa,35
3741,132203,unitedkingdom,35
3742,132282,usa,23
3743,132357,usa,52
3744,132371,usa,54
3745,132373,usa,45
3746,132375,usa,58
3747,132382,usa,40
3748,132392,usa,38
3749,132492,germany,35
3750,132522,usa,20
3751,132531,unitedkingdom,29
3752,132544,canada,38
3753,132572,canada,45
3754,132582,italy,20
3755,132652,germany,35
3756,132663,usa,44
3757,132687,usa,28
3758,132716,usa,61
3759,132786,usa,42
3760,132826,germany,38
3761,132836,usa,57
3762,132846,usa,35
3763,132851,usa,43
3764,132909,usa,35
3765,132930,unitedkingdom,29
3766,133037,canada,18
3767,133166,canada,23
3768,133225,usa,28
3769,133258,usa,49
3770,133272,usa,45
3771,133284,usa,41
3772,133296,usa,23
3773,133416,canada,25
3774,133417,germany,33
3775,133418,usa,32
3776,133567,germany,57
3777,133571,usa,39
3778,133682,usa,35
3779,133689,canada,29
3780,133706,australia,30
3781,133738,usa,28
3782,133868,usa,36
3783,133905,usa,34
3784,133935,usa,28
3785,133957,usa,35
3786,134005,usa,34
3787,134118,usa,35
3788,134120,usa,44
3789,134137,usa,27
3790,134225,usa,25
3791,134240,usa,35
3792,134247,usa,26
3793,134264,usa,35
3794,134278,usa,23
3795,134294,usa,44
3796,134311,usa,23
3797,134347,usa,26
3798,134356,usa,35
3799,134434,spain,25
3800,134483,usa,35
3801,134508,canada,55
3802,134516,unitedkingdom,26
3803,134556,spain,28
3804,134596,usa,39
3805,134621,france,31
3806,134641,canada,48
3807,134684,usa,28
3808,134694,usa,42
3809,134761,usa,26
3810,134784,usa,27
3811,134797,usa,35
3812,134835,usa,35
3813,134837,malaysia,28
3814,134863,usa,35
3815,134869,usa,35
3816,134884,usa,35
3817,134900,usa,39
3818,134948,usa,43
3819,135043,usa,35
3820,135061,usa,35
3821,135074,germany,47
3822,135170,usa,35
3823,135228,other,35
3824,135277,canada,30
3825,135280,usa,18
3826,135294,usa,32
3827,135329,other,40
3828,135351,usa,23
3829,135360,usa,39
3830,135367,germany,37
3831,135376,usa,35
3832,135383,usa,43
3833,135398,usa,40
3834,135411,other,34
3835,135443,usa,35
3836,135458,canada,24
3837,135469,usa,35
3838,135473,other,24
3839,135607,usa,35
3840,135609,usa,35
3841,135624,kuwait,25
